ENSEMBL,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000023951,20.341588311842678,3.159381734088614,0.693197427309374,4.557693969453499,5.171832012170351e-6,6.837659512934679e-5
ENSMUSG00000023953,495.83524522538187,-1.5527264369118166,0.229768183181113,-6.75779568526201,1.4010691051606811e-11,4.263345512457402e-10
ENSMUSG00000023959,28.053868549623097,1.4248603806268516,0.40061876024130455,3.5566491688222888,3.756152376031936e-4,0.002988069237860308
ENSMUSG00000024007,514.8942280006919,-1.5093624958662633,0.17234114259909714,-8.757992857093722,1.9875776085237368e-18,1.2847156051957841e-16
ENSMUSG00000024042,490.8844177044766,2.2533074903527477,0.6779538643620303,3.3236885410678503,8.883535009187144e-4,0.006277507643683906
ENSMUSG00000024056,457.01960565296554,-2.5424086498505276,0.2857587215720521,-8.897046556843152,5.73524464193946e-19,3.9802597815059855e-17
ENSMUSG00000024074,191.47295290233546,1.5916382813669177,0.23162264862176213,6.87168673200888,6.344716751332148e-12,2.0372102698798466e-10
ENSMUSG00000024118,193.4518412276612,-1.067901747995203,0.19847277407957853,-5.380595665816729,7.423977339686099e-8,1.3852721490721824e-6
ENSMUSG00000024140,843.5537626293501,-1.2285226305993175,0.1724897843833744,-7.122292111333464,1.0614678754161279e-12,3.7027818532373185e-11
ENSMUSG00000024151,450.6509090443235,-1.0421860751687715,0.35322760582324786,-2.9504660960453717,0.003172948659985472,0.017946168586174625
ENSMUSG00000024165,1564.1685606360747,-1.6453180214990089,0.20768651681249164,-7.922122469724277,2.3349016075545705e-15,1.0790191330799498e-13
ENSMUSG00000024177,8.237673370604565,-1.61214466974507,0.5465119804239419,-2.9498798333652125,0.0031789754615264613,0.01796997875208113
ENSMUSG00000024190,8334.533349729389,1.2740505120574812,0.2763153851589701,4.610856218970555,4.0101383703873744e-6,5.39935512783471e-5
ENSMUSG00000024193,783.3016763501269,1.161192882760602,0.11760663846412249,9.873531782943015,5.422115506761237e-23,5.674286910488387e-21
ENSMUSG00000024301,214.6439343651872,-2.1881281788225757,0.20644894412631282,-10.59888287674555,3.0156078547652037e-26,4.171028514643424e-24
ENSMUSG00000024352,30.166779970583114,-2.604488791947639,0.3840013361063423,-6.782499296373209,1.1811443780263093e-11,3.633258888488705e-10
ENSMUSG00000024378,927.8287674145887,-1.577704094678181,0.25504617148054815,-6.185954823472068,6.17276851382083e-10,1.5652716466007974e-8
ENSMUSG00000024399,29.7977473706132,1.21916832942978,0.40072180871024987,3.042430691141456,0.0023467585350624176,0.014057097839188237
ENSMUSG00000024424,367.8381501045467,1.428809331472466,0.1779508008563616,8.029237994976896,9.807993019825264e-16,4.766395428479702e-14
ENSMUSG00000024451,21.586515897441288,1.180665250990952,0.40436526801884337,2.9197988659499146,0.0035025736519253468,0.019362047026671728
ENSMUSG00000024462,1010.7617442651703,2.2642792022636007,0.30928730447464936,7.320957470626447,2.462078672478218e-13,9.13648293863915e-12
ENSMUSG00000024479,9.700227219858041,2.5466837908586317,0.70451867157385,3.6147853756231925,3.005965409886574e-4,0.002470086823520837
ENSMUSG00000024501,31.083716584860525,3.5908987129814025,0.6746696477746226,5.322454811515344,1.0237622062560545e-7,1.8749067294017132e-6
ENSMUSG00000024542,1121.3709089357326,-1.1090431951398951,0.16809713267549,-6.597633032092778,4.177737727291119e-11,1.2080624928083487e-9
ENSMUSG00000024590,1727.6680518552796,-2.2619331933002447,0.16565629858175004,-13.654374827070031,1.9011388683033168e-42,8.356139039149179e-40
ENSMUSG00000024610,8430.809469849077,1.0667346096339383,0.20625247357174473,5.171984564165121,2.316207222653613e-7,3.949332987660846e-6
ENSMUSG00000024640,661.2614052306145,-1.7715058086600588,0.18897455842383598,-9.374308496527291,6.963069092830711e-21,5.811077788485174e-19
ENSMUSG00000024660,2004.4355997297066,-1.7507186352878676,0.09020491974448336,-19.408238932499422,6.574195302843548e-84,2.6006201778988507e-80
ENSMUSG00000024665,47.32665162087065,-3.2725637892344697,0.4019629084698166,-8.141457135167999,3.905488094856357e-16,1.9849509062681062e-14
ENSMUSG00000024677,97.14568113975017,2.5741695612093403,0.8614529440138142,2.988171993719556,0.0028065156817730533,0.016283389166849287
ENSMUSG00000024681,4.465392484413896,-2.2548502282121516,0.8889768504590385,-2.5364555073035038,0.011198097140442648,0.049219369631292254
ENSMUSG00000024736,1790.5071936098188,1.0915998751132323,0.20201245103319,5.403626704840515,6.530678566695119e-8,1.2408289276720726e-6
ENSMUSG00000024742,861.1400260491267,-1.9493789623892759,0.11621757862546123,-16.773529318414152,3.8117994210531096e-63,6.282798395750788e-60
ENSMUSG00000024764,1244.4151651432276,-1.0303319210508988,0.11289700064165793,-9.126300213424058,7.088024631408353e-20,5.290341101306634e-18
ENSMUSG00000024791,351.1340638290631,-2.4870616486847426,0.17509413948598843,-14.204139875759605,8.635643052955696e-46,4.880125255554592e-43
ENSMUSG00000024795,712.1075457939678,-2.2057651221308054,0.3271121664925643,-6.743146076717221,1.5499323748603406e-11,4.694657341862584e-10
ENSMUSG00000024799,198.8894407973095,-1.0532960468934658,0.2460760106695002,-4.2803686715651725,1.8658396556883922e-5,2.154374929939329e-4
ENSMUSG00000024833,760.9477504606999,-1.2959011776545288,0.13630737785657085,-9.507197614923957,1.9586787609538768e-21,1.7450769014822851e-19
ENSMUSG00000024844,1199.7176937587942,-1.125940109259821,0.11043788833928173,-10.195233956310034,2.082425344260423e-24,2.4516839811980303e-22
ENSMUSG00000024924,5.166761815509064,3.4504351579135886,1.2571089097113457,2.7447384480839205,0.006055914177535666,0.030167971670901066
ENSMUSG00000024940,34.38048002774691,1.46762948633519,0.36170412470277413,4.057541471337094,4.959201306401233e-5,5.187099029048651e-4
ENSMUSG00000024974,1790.2226141538845,-1.0323051428698764,0.1653761557046067,-6.242164346314652,4.3155715314180586e-10,1.1099829560457448e-8
ENSMUSG00000024989,579.1865666918042,-2.4828740146729884,0.18935560029170895,-13.112229112041227,2.8023875680546834e-39,9.724284861149751e-37
ENSMUSG00000025001,655.0947378789234,-2.570420153992434,0.4547119598456033,-5.652853632583616,1.5780568157149512e-8,3.252364644187731e-7
ENSMUSG00000025085,71.54109607026437,1.8361366043621956,0.34585432264887284,5.308988450106277,1.1023531788261847e-7,2.0021527570250786e-6
ENSMUSG00000025134,1497.0604255800863,-1.1377760731282425,0.09017929114602384,-12.616822095949786,1.7056645255393442e-36,4.325171621877268e-34
ENSMUSG00000025153,3250.533567188173,-1.2669758224965346,0.16926770322648074,-7.485041731802297,7.152440560670362e-14,2.829362436989982e-12
ENSMUSG00000025154,655.2515644963921,-2.301502490804493,0.3711381278739526,-6.201201972938061,5.603354767807653e-10,1.429628504942104e-8
ENSMUSG00000025189,10.611941479396943,5.041726261438524,1.6207274209337414,3.1107798858205657,0.0018659397174179266,0.011638732788019291
ENSMUSG00000025257,37.31354798041571,-4.968785257051158,0.9025991866047304,-5.5049742242091195,3.6922228625801346e-8,7.203825963199502e-7
ENSMUSG00000025271,55.55423516168795,-1.1912164502239293,0.25328915125762047,-4.702990413562335,2.5637846152755133e-6,3.59384095716048e-5
ENSMUSG00000025289,546.1667028145101,-1.0196695423118272,0.12245491824900152,-8.326897415736434,8.298859792963858e-17,4.546901602355462e-15
ENSMUSG00000025351,3030.6820185818933,-1.5556318088227148,0.1958802021010975,-7.941751091413637,1.9934667077775365e-15,9.299240097436768e-14
ENSMUSG00000025355,6861.255758309403,1.1212668047435712,0.25967541431188335,4.3179551969324015,1.5748138650772777e-5,1.861819691414434e-4
ENSMUSG00000025358,1179.194490121493,-1.2719997613912681,0.15137247424050365,-8.40311138318509,4.348019258868289e-17,2.450127433651165e-15
ENSMUSG00000025372,64.80607333879455,-1.2446745385226201,0.46852237868212154,-2.656595704187472,0.007893404262201371,0.037332291463912225
ENSMUSG00000025395,538.2306904102297,-2.2099290631825244,0.17201199489697142,-12.847528827894747,8.880189506198628e-38,2.5829598271044514e-035
ENSMUSG00000025461,10.064980189166304,3.840294296638113,1.0306535154706156,3.7260769395275997,1.9448306206662358e-4,0.0016938267215392989
ENSMUSG00000025466,175.87025859049933,-1.0706102417117955,0.15653115771575363,-6.839598309596141,7.941554442412937e-12,2.5212841944861234e-10
ENSMUSG00000025474,702.9173809242196,-1.310034782765947,0.12226687939050511,-10.71455155555136,8.697774550256141e-27,1.2557173929161769e-24
ENSMUSG00000025507,319.4910264779924,-1.480267638892657,0.21677316601629623,-6.8286479645796,8.571863044519854e-12,2.704033160407627e-10
ENSMUSG00000025574,1156.35131592575,-2.319970488496716,0.17200126977174449,-13.488100940042184,1.8377334625522539e-41,7.572610449129381e-39
ENSMUSG00000025577,53.692557146314,-1.9940465662751534,0.4930587606900538,-4.044237168576849,5.249375994850545e-5,5.433399269690876e-4
ENSMUSG00000025586,80.55116011751997,1.222153968677301,0.4697488685016051,2.6017177488382286,0.00927581586082953,0.042390564212418505
ENSMUSG00000025608,24.469978743443825,2.7317752403021114,0.6235545687732813,4.380972214951984,1.1815093859815009e-5,1.4452117591421215e-4
ENSMUSG00000025666,5.911627865679491,3.4932858347306297,1.0725904707585219,3.2568682362619015,0.0011264871114026135,0.007677735553560405
ENSMUSG00000025747,573.8257993784352,-2.471589607093102,0.1902646712645729,-12.990270819411494,1.3893455738160806e-38,4.504896082706272e-36
ENSMUSG00000025758,531.8133708846086,-2.0723189948145166,0.20421792030733252,-10.14758641991767,3.3965964254211485e-24,3.9287298654037955e-22
ENSMUSG00000025787,20.41919152916949,1.4930100366776158,0.41842010213417913,3.568208193302426,3.594308600550465e-4,0.002872397164052026
ENSMUSG00000025792,498.06861441726716,-1.2024005748705684,0.14707808883687518,-8.175252917544741,2.9524588562198775e-16,1.5128674538127708e-14
ENSMUSG00000025817,863.2676216767115,-1.0047098289507324,0.1212819693722806,-8.284082408546064,1.1902317435236837e-16,6.43212941397676e-15
ENSMUSG00000025885,9.86984249731472,3.1651624248556356,1.0161747662915017,3.114781561056468,0.0018408117644526517,0.011518322014903194
ENSMUSG00000025911,67.6648491765697,-1.5240074339969036,0.42406565603835733,-3.5938006586863405,3.2588920150398087e-4,0.0026417059494046055
ENSMUSG00000025912,162.53620677164406,-1.7517443038327254,0.34493058813140676,-5.078541492427371,3.803433740305147e-7,6.222342096732465e-6
ENSMUSG00000025964,32.45038336202,-1.5880727321203212,0.4316123026758948,-3.679396352408501,2.3378668126299384e-4,0.001984578012317921
ENSMUSG00000026009,10.505448320022564,2.67504560962386,0.6928511992029536,3.860923691409058,1.1295918064522634e-4,0.0010654361630815126
ENSMUSG00000026012,17.304191071288667,1.8062071568734004,0.4941845444315795,3.6549244148275304,2.572577590921119e-4,0.002158804080221842
ENSMUSG00000026039,405.00416562445093,-2.452400365480859,0.2390780396696096,-10.257739978418417,1.0923329186099974e-24,1.3336575800732802e-22
ENSMUSG00000026049,167.46235577985337,-1.1234202519189724,0.2643858871615524,-4.249168758514364,2.1456523256614652e-5,2.437613862679961e-4
ENSMUSG00000026058,29.159525879312575,-2.2559202828802527,0.7627488113055628,-2.957618877201389,0.003100251803463447,0.017630787930047014
ENSMUSG00000026069,15.959993804042487,2.406614334324893,0.6956830498866874,3.459354564865252,5.41471605034712e-4,0.00411439372876741
ENSMUSG00000026070,26.845452537358323,1.006271844800649,0.3857979638095744,2.6082870807927168,0.00909966026246128,0.04173983773915159
ENSMUSG00000026098,143.55040155138747,-1.0503507740945188,0.23394590471152352,-4.489716438463398,7.131804902774548e-6,9.153794235689669e-5
ENSMUSG00000026134,643.4169407773761,-1.6267956818553022,0.1356338768974586,-11.9940218407617,3.8190202021311914e-33,7.95120006083714e-31
ENSMUSG00000026174,922.36970338113,-1.0242446284915678,0.19781550515504906,-5.177777281354959,2.2454506430112783e-7,3.848593437445414e-6
ENSMUSG00000026196,293.644906412365,-2.7179582925160135,0.2928658257452946,-9.280558035746452,1.6859323529320363e-20,1.350042753386346e-18
ENSMUSG00000026220,71.01988189054255,2.332276175440668,0.5086350517825675,4.585362662810889,4.531990930525069e-6,6.06737035443829e-5
ENSMUSG00000026238,18220.927542930618,-1.0446596952533878,0.08177645230322293,-12.774578327020627,2.273766181198569e-37,6.160660451770753e-35
ENSMUSG00000026255,4.038684244066729,4.803768319989219,1.7824825777365527,2.6949875303068493,0.0070391265299525755,0.03402889419329985
ENSMUSG00000026274,259.98527229274805,-2.409716616667345,0.3482265847597984,-6.919967406651426,4.517475700870287e-12,1.4599861419528336e-10
ENSMUSG00000026278,72.46064353960979,-1.6655734122502788,0.2591205466594087,-6.427793680288616,1.2946930001145992e-10,3.5369796753130744e-9
ENSMUSG00000026281,687.3687920275088,-1.4430147111279708,0.15613832696812488,-9.241899405150905,2.4215971525042203e-20,1.900665479340515e-18
ENSMUSG00000026354,4.5821158302931,-2.27874389465349,0.803940609169546,-2.834467955297575,0.004590206125145443,0.024133356445840436
ENSMUSG00000026355,2287.050192087155,-2.6199062804392756,0.21518638447542945,-12.175055995415098,4.221043093335345e-34,9.074783841639107e-32
ENSMUSG00000026358,3219.425228879684,1.6579232398054589,0.412378303389131,4.020393959090033,5.8100897819179295e-5,5.923596175080141e-4
ENSMUSG00000026365,145.3331607595371,-2.026013702244009,0.33028518654920475,-6.134134332246779,8.562414634515543e-10,2.1011910552863885e-8
ENSMUSG00000026390,7882.879126288381,-2.4564483999337186,0.20497716997443163,-11.984009732596709,4.309634477429966e-33,8.879193784279926e-31
ENSMUSG00000026399,30.79289520536942,1.2558364128640422,0.44817871333981635,2.8020884872143554,0.005077294529028376,0.02615203346084694
ENSMUSG00000026421,891.7597771053397,-1.3167552047187145,0.1665239179730466,-7.907303772013359,2.630232629777585e-15,1.2126659949736798e-13
ENSMUSG00000026429,235.27225712472017,-2.408975378314248,0.29240889826589467,-8.238379175874828,1.7455922077894775e-16,9.25631857315498e-15
ENSMUSG00000026434,2480.5524707080094,-1.3793925416693016,0.11160429535906105,-12.35967251288514,4.3191270279030495e-35,1.0418050424987125e-32
ENSMUSG00000026496,1506.0995186359198,-1.17025947948896,0.15353843100627373,-7.621931993307539,2.4990669834400497e-14,1.036248340994984e-12
ENSMUSG00000026594,44.193751585628426,1.4142839597031553,0.4226384490979506,3.3463210995632373,8.189150413827506e-4,0.005849519900147859
ENSMUSG00000026605,1185.340530616482,-2.805490957799728,0.3667143052522439,-7.650345016865308,2.0044078553632804e-14,8.453130697490473e-13
ENSMUSG00000026610,34.819968865194106,2.486211975815818,0.7247980535387656,3.4302133727830766,6.031067837691271e-4,0.004528796156480473
ENSMUSG00000026622,413.71049209011704,-2.3334858284012308,0.26853332147867015,-8.689744034565116,3.632569963981491e-18,2.2382741843485954e-16
ENSMUSG00000026628,1456.8806584774134,2.5180297392788975,0.6933216678995759,3.6318347685675114,2.814132915162748e-4,0.002329200570489265
ENSMUSG00000026646,97.69458057163345,-1.9127213083662182,0.28006871845431963,-6.82947142016573,8.52280730230381e-12,2.692853125116087e-10
ENSMUSG00000026669,414.1760683608331,-2.7015606504174587,0.3737551947243172,-7.228155457237556,4.895981050930954e-13,1.7687319746837612e-11
ENSMUSG00000026674,12.294823001589661,3.6776520970893523,1.2811519803400142,2.870582220942525,0.00409716628596233,0.02205111618232624
ENSMUSG00000026675,551.5905494950438,-1.4531284136810239,0.2508479114508325,-5.792866304034764,6.919519015701774e-9,1.5023179650007175e-7
ENSMUSG00000026679,33.84062340433339,2.255502657540202,0.37011659343391123,6.094032792785199,1.101010905681573e-9,2.672011620058384e-8
ENSMUSG00000026683,703.4074236314749,-2.791004276153694,0.1993056782985376,-14.003636524460092,1.4809470423206912e-44,7.708329355279197e-42
ENSMUSG00000026708,248.53237550075875,-1.4803781446348752,0.2977761255614565,-4.971446726441296,6.64551260117014e-7,1.0464811759373133e-5
ENSMUSG00000026709,435.7932320217795,-1.2927713514276664,0.2254825143505323,-5.733355223358651,9.846311529840102e-9,2.08735472399472e-7
ENSMUSG00000026748,760.0777021523269,1.0280842986965009,0.17023552046046575,6.039187919863385,1.5489177288174317e-9,3.67338654176019e-8
ENSMUSG00000026779,327.1106988066936,-2.3617542207280375,0.1729167711017741,-13.658329412928797,1.8006745430730063e-42,8.094441315327497e-40
ENSMUSG00000026785,169.00023983443123,-1.5424493199844502,0.3128573934995829,-4.930199356105377,8.214574530507944e-7,1.2723263088403808e-5
ENSMUSG00000026809,105.57077763722219,-1.8580380291867562,0.27716880848221126,-6.703633209528356,2.0330019090681323e-11,6.064969043658913e-10
ENSMUSG00000026811,282.10298847002485,1.338413334025379,0.19668056458427258,6.8050106366859815,1.0104177111093932e-11,3.137370786190375e-10
ENSMUSG00000026821,4516.319834152683,1.8935857275899577,0.3544074264207582,5.342962890799761,9.143948844131323e-8,1.6824015273309158e-6
ENSMUSG00000026822,58.01332722603611,-4.353585622154804,0.4040938529796668,-10.773699203917035,4.58212933004165e-27,6.7634280611114775e-25
ENSMUSG00000026832,14777.526683942324,1.1241689475646173,0.30308230279401494,3.709121044684159,2.079799875656082e-4,0.0017971324482569527
ENSMUSG00000026873,155.1134286287941,-3.1153480832776745,0.4799628411582392,-6.490810988116836,8.537553584842525e-11,2.3850885925791e-9
ENSMUSG00000026915,174.35862022110774,-1.1817241068264637,0.2895895565990624,-4.0806861984410725,4.4902942343419515e-5,4.7468481913976195e-4
ENSMUSG00000026938,11.284759856636738,1.5037620228910995,0.586385210905048,2.5644610316316454,0.010333618235108403,0.0461867844782813
ENSMUSG00000026955,111.21405080713787,-2.595110556101263,0.2830145368869501,-9.169530952884859,4.750816551542847e-20,3.6421085493397665e-18
ENSMUSG00000026976,4.3981334425118614,2.4043140013599067,0.9367748210600192,2.5665869185502608,0.010270488150485093,0.04595927265349427
ENSMUSG00000026999,299.64197834613447,-1.0301188452039542,0.21914870741950696,-4.700547209854366,2.5946526029314094e-6,3.629394189065088e-5
ENSMUSG00000027018,1357.7694974169838,-1.4729193848776374,0.06410586362836296,-22.97635975105965,8.03461922721385e-117,1.5891673369506273e-112
ENSMUSG00000027074,447.6228682637834,-2.6454801601696247,0.37337512665060196,-7.085314396545809,1.387289864849105e-12,4.7554950150520706e-11
ENSMUSG00000027111,809.1778422991534,-1.2679844486993113,0.21638092095708328,-5.859964192271839,4.629669894662165e-9,1.039389793944642e-7
ENSMUSG00000027115,220.24902506290235,-1.7531048486122316,0.17809192470508525,-9.843819990801489,7.288951502898174e-23,7.508758946657447e-21
ENSMUSG00000027160,481.748291847005,-1.2230940304170492,0.14021399123181924,-8.723052668794498,2.708002374739704e-18,1.7112325549513292e-16
ENSMUSG00000027201,554.2649225592176,-1.057810987454474,0.14049627584602148,-7.529103394981048,5.1089916927999494e-14,2.0622601365691878e-12
ENSMUSG00000027203,476.3191696207584,-2.2889835252468607,0.24986545563805085,-9.160864271540712,5.1483315093156605e-20,3.91649418933671e-18
ENSMUSG00000027208,12.406622660234987,2.2843313127741363,0.8079646571507786,2.827266381712344,0.004694725679351285,0.024558841367862752
ENSMUSG00000027230,49.29382624086429,-1.03626418039393,0.27615698479778045,-3.752446026859498,1.7511754194543658e-4,0.00154903839988318
ENSMUSG00000027242,551.5712285283782,-1.8917880219582985,0.24531336700994325,-7.7117200950636295,1.241331514506268e-14,5.360763324327396e-13
ENSMUSG00000027253,1984.3713753884722,1.045391697623576,0.20539534211745952,5.089656303041903,3.587130804397003e-7,5.897743988376419e-6
ENSMUSG00000027276,576.5241561805045,1.2226282634380876,0.13677688238594113,8.938851669306347,3.932352616828198e-19,2.777785800294462e-17
ENSMUSG00000027306,1111.727920726051,-3.0241733492111487,0.15006942742437487,-20.151828397793636,2.593557832994267e-90,1.70993267929312e-86
ENSMUSG00000027323,630.4014976005565,-3.319316343206868,0.3410551229216257,-9.732492257474886,2.191564713811035e-22,2.1458890333895278e-20
ENSMUSG00000027326,771.7781213716519,-2.587910853759402,0.11483534653574791,-22.53583876244753,1.8490248503077219e-112,1.8285931257118215e-108
ENSMUSG00000027330,2146.690798296034,-1.149986124272947,0.23730524475119621,-4.846020683102286,1.2596239022634305e-6,1.8831520153339678e-5
ENSMUSG00000027331,553.2052877537881,-1.98030681975414,0.23448238329632065,-8.445439661245603,3.029032604195558e-17,1.726548584391468e-15
ENSMUSG00000027342,5717.995062979918,-1.607327365397262,0.08501588708386017,-18.906200011908183,1.014061244001173e-79,2.8653024778713143e-76
ENSMUSG00000027347,33.76965352755779,1.672890777309279,0.43747250279261457,3.823990688855521,1.313088757180033e-4,0.001213058502020732
ENSMUSG00000027353,211.14356344133364,-2.370639894771471,0.21878003653205655,-10.835723095896435,2.3311634747742513e-27,3.5197009440885434e-25
ENSMUSG00000027378,84.63755736744018,-1.24508323204677,0.21521423395473435,-5.785320093226948,7.2374381815057036e-9,1.5661847898468416e-7
ENSMUSG00000027379,772.4794869238858,-2.710856051011021,0.29449097775945043,-9.205226155435343,3.4095249088795806e-20,2.654999731209812e-18
ENSMUSG00000027398,308.76129976161354,2.910463262750796,0.48252618242492246,6.031720907090141,1.6222277137260916e-9,3.83804329542923e-8
ENSMUSG00000027454,259.6905361770309,-2.4532127769225878,0.22093745402522694,-11.10365278601643,1.2041957017750558e-28,1.9522776053613794e-26
ENSMUSG00000027469,1547.7426760277435,-2.42273872628921,0.19610782597571016,-12.354115468034863,4.6281865840112974e-35,1.1029024390983066e-32
ENSMUSG00000027489,46.10630043011179,-1.1539381721394293,0.42332412326032715,-2.7258975067428515,0.006412690775808882,0.0316064318102975
ENSMUSG00000027496,399.09943874089646,-2.487178439167579,0.18394598213280736,-13.521243629947069,1.1717798950501078e-41,4.9311988391906556e-39
ENSMUSG00000027505,28.409215963824895,2.350128973360255,0.5831783197911032,4.029863411592667,5.580927241826854e-5,5.71647643273399e-4
ENSMUSG00000027562,10.24312372526031,2.4255919466805507,0.8159505381026829,2.972719341935532,0.0029517422105968544,0.0169765947029355
ENSMUSG00000027597,474.33310902308943,-1.486564177921376,0.19883372500403296,-7.476418690497419,7.637536080738763e-14,3.009219644241673e-12
ENSMUSG00000027635,251.06463732530247,-2.168462100906995,0.19993905799677686,-10.845615272139334,2.0922333401426194e-27,3.183252556513913e-25
ENSMUSG00000027641,2128.8033750988225,-1.1290610935226317,0.24483774165601496,-4.6114667039729005,3.998377088316258e-6,5.3932899804046375e-5
ENSMUSG00000027654,200.20368068961687,-2.089684140943236,0.18174037771778237,-11.498183107048593,1.3472145419586533e-30,2.3791568236964466e-28
ENSMUSG00000027699,650.5412904931293,-2.161078857081496,0.3220485475533797,-6.710413301035913,1.9407392922620457e-11,5.80724394276112e-10
ENSMUSG00000027715,1544.3309503794444,-2.888027061673592,0.1902675209939681,-15.178770641391544,4.888582362257542e-52,3.7188950208881515e-49
ENSMUSG00000027750,8.505830038851148,3.2507319775194645,0.9203204547680247,3.5321739951317737,4.121580699109105e-4,0.0032336669832478773
ENSMUSG00000027778,168.92070209152817,-2.3783240486712223,0.32402692308823355,-7.339896407384633,2.1375923950659964e-13,7.977252826794403e-12
ENSMUSG00000027811,172.28451092907883,-2.2159816309805147,0.16913733083573412,-13.101670814071626,3.2208821225100186e-39,1.0983763362263044e-36
ENSMUSG00000027831,10.46702743740687,2.5766846116057804,0.5503581320618304,4.68183254048166,2.843217060459886e-6,3.943617828810385e-5
ENSMUSG00000027840,27.495560718692445,1.3708796840044513,0.358834620072425,3.8203662838545545,1.3325363327817809e-4,0.0012281563898457989
ENSMUSG00000027883,373.065460166995,-1.7031918064372642,0.4925068408702418,-3.458209440152721,5.437784749836221e-4,0.004128750271286396
ENSMUSG00000027955,65.44281918163927,-1.978702352779098,0.37470942543698044,-5.280631386497858,1.2873946613218618e-7,2.3148526369350094e-6
ENSMUSG00000027959,276.05138387293107,-1.4655682719434362,0.2484916917376759,-5.897856228893906,3.6825461964201905e-9,8.384665354543511e-8
ENSMUSG00000027968,703.0666151113163,-1.1054183845545318,0.13578082440507255,-8.141196589414987,3.9139028942037585e-16,1.9849509062681062e-14
ENSMUSG00000027985,26.908950680782905,1.4676872815647957,0.519092307284325,2.8274109651963926,0.004692606256628041,0.024558841367862752
ENSMUSG00000027995,12619.278595448573,1.22804176413854,0.2892934418677217,4.244969247177256,2.1862340264190964e-5,2.4794451151687676e-4
ENSMUSG00000028044,584.3274141058869,-1.7723105153817693,0.18625663146525198,-9.515422358061981,1.809762224656794e-21,1.619696246221119e-19
ENSMUSG00000028047,232.73652090376285,1.437083176951619,0.1973155987044389,7.283170648379609,3.260643430869569e-13,1.1965170022109315e-11
ENSMUSG00000028066,472.3541957145267,-1.7733196719947766,0.1623944722851734,-10.919827793650095,9.267134554280419e-28,1.443264994874901e-25
ENSMUSG00000028068,909.4159331638132,-2.0409072253271456,0.21785285408689425,-9.368283164713993,7.372188355134701e-21,6.126660230092825e-19
ENSMUSG00000028071,18.16162674764389,2.196924450830769,0.4677084377482975,4.6972093584787284,2.6374008301240253e-6,3.6813797472846224e-5
ENSMUSG00000028175,258.54387573127485,-2.4042873827169258,0.19470855945482035,-12.3481339980578,4.985437393498929e-35,1.1738924548335157e-32
ENSMUSG00000028195,3.6610093658764233,3.0335871732400856,1.0459368135840756,2.9003541455291137,0.003727412639655302,0.020365882486116635
ENSMUSG00000028212,508.1817564181839,-2.5891867774042603,0.4544830794106341,-5.696992681799889,1.2193915961195726e-8,2.554909574115363e-7
ENSMUSG00000028218,52.47547845463975,-1.3597305407797498,0.3787767984333218,-3.5897936367903243,3.309398508027329e-4,0.0026760667657511257
ENSMUSG00000028278,22.999712338523818,-1.9649459464618193,0.6856776117579851,-2.8656994377050786,0.0041608908806086906,0.022321199003948817
ENSMUSG00000028282,768.3770579191777,-1.0955928320688952,0.36052478891899864,-3.038883499117862,0.002374566619219154,0.014185005485211613
ENSMUSG00000028312,1998.8671794676484,-2.4169968748188286,0.15148954208735746,-15.954876102437826,2.6349605436310593e-57,2.4817564091656534e-54
ENSMUSG00000028341,109.08433590612464,2.7227120214491816,0.8482294023456224,3.2098769671506577,0.0013279179736316417,0.008822603157695749
ENSMUSG00000028370,12.09704885307463,3.0262683324178714,0.8989218641707833,3.366553260120637,7.611388267066749e-4,0.005502399434733671
ENSMUSG00000028438,240.23137512402906,-1.6832947094230406,0.24546583885132595,-6.857551817801339,7.005061947463626e-12,2.241959874739208e-10
ENSMUSG00000028453,431.4749324251316,-1.4700936411153627,0.22416764826087646,-6.558009831126623,5.453061508092903e-11,1.5541225298064773e-9
ENSMUSG00000028456,128.587018531047,1.044889777350322,0.327439909314267,3.191088647497359,0.001417377844331036,0.009295197739729297
ENSMUSG00000028524,66.81227892802656,1.17330965847618,0.40988850667031795,2.8625092906542458,0.004203009381256423,0.022480076406671386
ENSMUSG00000028549,22.74167519489342,-1.748782204112718,0.5304537313587185,-3.2967667125902573,9.78047024417235e-4,0.006823559822204054
ENSMUSG00000028551,405.80157526966804,-2.161811882901356,0.13204288626529948,-16.372043538626244,3.0287125623624033e-60,3.1528897774192617e-57
ENSMUSG00000028560,2086.916346751165,-1.3719370471828933,0.2198681216076852,-6.2398179288167395,4.380805008512578e-10,1.1238384210553863e-8
ENSMUSG00000028600,4.094049691779042,3.7459548665237397,1.2660322258569308,2.9588147837139296,0.003088246536514186,0.01757691607178363
ENSMUSG00000028614,455.9747800200651,-1.9995437162922831,0.18633492606394778,-10.730912118998374,7.287327868788829e-27,1.0676745030872168e-24
ENSMUSG00000028630,1054.3277504429755,1.0577493599505208,0.15602055950057012,6.779551126700425,1.205498327414411e-11,3.701781714607028e-10
ENSMUSG00000028633,419.04320985981167,-1.4342785092068644,0.3386424132492046,-4.235377652330244,2.2816790996760045e-5,2.570007455153285e-4
ENSMUSG00000028634,2525.064166185675,1.7815621630407388,0.36331684490768595,4.90360463053512,9.409378582481639e-7,1.442086145950657e-5
